SCLK,LMST,LTST,PRESSURE,PRESSURE_UNCERTAINTY,TRANSDUCER
711636991,00504M00:07:22.558,0503 23:54:40,793.36,,1
711636992,00504M00:07:23.531,0503 23:54:41,793.40,,1
711636993,00504M00:07:24.505,0503 23:54:42,793.42,,1
711636994,00504M00:07:25.478,0503 23:54:43,793.44,,1
711636995,00504M00:07:26.451,0503 23:54:44,793.38,,1
711636996,00504M00:07:27.424,0503 23:54:45,793.44,,1
711636997,00504M00:07:28.398,0503 23:54:45,793.40,,1
711636998,00504M00:07:29.371,0503 23:54:46,793.42,,1
711636999,00504M00:07:30.344,0503 23:54:47,793.39,,1
711637000,00504M00:07:31.318,0503 23:54:48,793.46,,1
711637001,00504M00:07:32.291,0503 23:54:49,793.41,,1
711637002,00504M00:07:33.264,0503 23:54:50,793.34,,1
711637003,00504M00:07:34.237,0503 23:54:51,793.43,,1
711637004,00504M00:07:35.211,0503 23:54:52,793.41,,1
711637005,00504M00:07:36.184,0503 23:54:53,793.40,,1
711637006,00504M00:07:37.157,0503 23:54:54,793.40,,1
711637007,00504M00:07:38.130,0503 23:54:55,793.45,,1
711637008,00504M00:07:39.104,0503 23:54:56,793.40,,1
711637009,00504M00:07:40.077,0503 23:54:57,793.40,,1
711637010,00504M00:07:41.050,0503 23:54:58,793.38,,1
711637011,00504M00:07:42.023,0503 23:54:59,793.39,,1
711637012,00504M00:07:42.997,0503 23:55:00,793.39,,1
711637013,00504M00:07:43.970,0503 23:55:01,793.39,,1
711637014,00504M00:07:44.943,0503 23:55:02,793.37,,1
711637015,00504M00:07:45.916,0503 23:55:03,793.37,,1
711637016,00504M00:07:46.890,0503 23:55:04,793.39,,1
711637017,00504M00:07:47.863,0503 23:55:05,793.34,,1
711637018,00504M00:07:48.836,0503 23:55:06,793.34,,1
711637019,00504M00:07:49.809,0503 23:55:07,793.34,,1
711637020,00504M00:07:50.783,0503 23:55:08,793.36,,1
711637021,00504M00:07:51.756,0503 23:55:09,793.40,,1
711637022,00504M00:07:52.729,0503 23:55:10,793.38,,1
711637023,00504M00:07:53.702,0503 23:55:11,793.35,,1
711637024,00504M00:07:54.676,0503 23:55:12,793.33,,1
711637025,00504M00:07:55.649,0503 23:55:13,793.35,,1
711637026,00504M00:07:56.622,0503 23:55:14,793.37,,1
711637027,00504M00:07:57.595,0503 23:55:15,793.35,,1
711637028,00504M00:07:58.569,0503 23:55:16,793.35,,1
711637029,00504M00:07:59.542,0503 23:55:17,793.37,,1
711637030,00504M00:08:00.515,0503 23:55:18,793.37,,1
711637031,00504M00:08:01.488,0503 23:55:19,793.34,,1
711637032,00504M00:08:02.462,0503 23:55:20,793.36,,1
711637033,00504M00:08:03.435,0503 23:55:21,793.32,,1
711637034,00504M00:08:04.408,0503 23:55:21,793.34,,1
711637035,00504M00:08:05.381,0503 23:55:22,793.36,,1
711637036,00504M00:08:06.355,0503 23:55:23,793.38,,1
711637037,00504M00:08:07.328,0503 23:55:24,793.33,,1
711637038,00504M00:08:08.301,0503 23:55:25,793.35,,1
711637039,00504M00:08:09.274,0503 23:55:26,793.35,,1
711637040,00504M00:08:10.248,0503 23:55:27,793.35,,1
711637041,00504M00:08:11.221,0503 23:55:28,793.39,,1
711637042,00504M00:08:12.194,0503 23:55:29,793.32,,1
711637043,00504M00:08:13.167,0503 23:55:30,793.32,,1
711637044,00504M00:08:14.141,0503 23:55:31,793.34,,1
711637045,00504M00:08:15.114,0503 23:55:32,793.34,,1
711637046,00504M00:08:16.087,0503 23:55:33,793.32,,1
711637047,00504M00:08:17.060,0503 23:55:34,793.32,,1
711637048,00504M00:08:18.034,0503 23:55:35,793.36,,1
711637049,00504M00:08:19.007,0503 23:55:36,793.34,,1
711637050,00504M00:08:19.980,0503 23:55:37,793.36,,1
711637051,00504M00:08:20.953,0503 23:55:38,793.33,,1
711637052,00504M00:08:21.927,0503 23:55:39,793.31,,1
711637053,00504M00:08:22.900,0503 23:55:40,793.31,,1
711637054,00504M00:08:23.873,0503 23:55:41,793.35,,1
711637055,00504M00:08:24.846,0503 23:55:42,793.33,,1
711637056,00504M00:08:25.820,0503 23:55:43,793.35,,1
711637057,00504M00:08:26.793,0503 23:55:44,793.34,,1
711637058,00504M00:08:27.766,0503 23:55:45,793.32,,1
711637059,00504M00:08:28.739,0503 23:55:46,793.32,,1
711637060,00504M00:08:29.713,0503 23:55:47,793.34,,1
711637061,00504M00:08:30.686,0503 23:55:48,793.36,,1
711637062,00504M00:08:31.659,0503 23:55:49,793.31,,1
711637063,00504M00:08:32.632,0503 23:55:50,793.32,,1
711637064,00504M00:08:33.606,0503 23:55:51,793.31,,1
711637065,00504M00:08:34.579,0503 23:55:52,793.31,,1
711637066,00504M00:08:35.552,0503 23:55:53,793.28,,1
711637067,00504M00:08:36.525,0503 23:55:54,793.30,,1
711637068,00504M00:08:37.499,0503 23:55:55,793.34,,1
711637069,00504M00:08:38.472,0503 23:55:56,793.34,,1
711637070,00504M00:08:39.445,0503 23:55:56,793.30,,1
711637071,00504M00:08:40.418,0503 23:55:57,793.30,,1
711637072,00504M00:08:41.392,0503 23:55:58,793.27,,1
711637073,00504M00:08:42.365,0503 23:55:59,793.27,,1
711637074,00504M00:08:43.338,0503 23:56:00,793.29,,1
711637075,00504M00:08:44.311,0503 23:56:01,793.27,,1
711637076,00504M00:08:45.285,0503 23:56:02,793.27,,1
711637077,00504M00:08:46.258,0503 23:56:03,793.27,,1
711637078,00504M00:08:47.231,0503 23:56:04,793.29,,1
711637079,00504M00:08:48.204,0503 23:56:05,793.31,,1
711637080,00504M00:08:49.178,0503 23:56:06,793.28,,1
711637081,00504M00:08:50.151,0503 23:56:07,793.30,,1
711637082,00504M00:08:51.124,0503 23:56:08,793.30,,1
711637083,00504M00:08:52.097,0503 23:56:09,793.26,,1
711637084,00504M00:08:53.071,0503 23:56:10,793.26,,1
711637085,00504M00:08:54.044,0503 23:56:11,793.32,,1
711637086,00504M00:08:55.017,0503 23:56:12,793.31,,1
711637087,00504M00:08:55.990,0503 23:56:13,793.29,,1
711637088,00504M00:08:56.964,0503 23:56:14,793.25,,1
711637089,00504M00:08:57.937,0503 23:56:15,793.25,,1
711637090,00504M00:08:58.910,0503 23:56:16,793.29,,1
711637091,00504M00:08:59.883,0503 23:56:17,793.31,,1
711637092,00504M00:09:00.857,0503 23:56:18,793.25,,1
711637093,00504M00:09:01.830,0503 23:56:19,793.26,,1
711637094,00504M00:09:02.803,0503 23:56:20,793.24,,1
711637095,00504M00:09:03.776,0503 23:56:21,793.24,,1
711637096,00504M00:09:04.750,0503 23:56:22,793.24,,1
711637097,00504M00:09:05.723,0503 23:56:23,793.28,,1
711637098,00504M00:09:06.696,0503 23:56:24,793.17,,1
711637099,00504M00:09:07.669,0503 23:56:25,793.25,,1
711637100,00504M00:09:08.643,0503 23:56:26,793.27,,1
711637101,00504M00:09:09.616,0503 23:56:27,793.27,,1
711637102,00504M00:09:10.589,0503 23:56:28,793.27,,1
711637103,00504M00:09:11.562,0503 23:56:29,793.27,,1
711637104,00504M00:09:12.536,0503 23:56:30,793.29,,1
711637105,00504M00:09:13.509,0503 23:56:31,793.26,,1
711637106,00504M00:09:14.482,0503 23:56:32,793.22,,1
711637107,00504M00:09:15.455,0503 23:56:32,793.24,,1
711637108,00504M00:09:16.429,0503 23:56:33,793.22,,1
711637109,00504M00:09:17.402,0503 23:56:34,793.24,,1
711637110,00504M00:09:18.375,0503 23:56:35,793.26,,1
711637111,00504M00:09:19.348,0503 23:56:36,793.21,,1
711637112,00504M00:09:20.322,0503 23:56:37,793.23,,1
711637113,00504M00:09:21.295,0503 23:56:38,793.27,,1
711637114,00504M00:09:22.268,0503 23:56:39,793.23,,1
711637115,00504M00:09:23.241,0503 23:56:40,793.27,,1
711637116,00504M00:09:24.215,0503 23:56:41,793.25,,1
711637117,00504M00:09:25.188,0503 23:56:42,793.29,,1
711637118,00504M00:09:26.161,0503 23:56:43,793.20,,1
711637119,00504M00:09:27.134,0503 23:56:44,793.26,,1
711637120,00504M00:09:28.108,0503 23:56:45,793.26,,1
711637121,00504M00:09:29.081,0503 23:56:46,793.26,,1
711637122,00504M00:09:30.054,0503 23:56:47,793.24,,1
711637123,00504M00:09:31.027,0503 23:56:48,793.21,,1
711637124,00504M00:09:32.001,0503 23:56:49,793.21,,1
711637125,00504M00:09:32.974,0503 23:56:50,793.23,,1
711637126,00504M00:09:33.947,0503 23:56:51,793.21,,1
711637127,00504M00:09:34.921,0503 23:56:52,793.25,,1
711637128,00504M00:09:35.894,0503 23:56:53,793.25,,1
711637129,00504M00:09:36.867,0503 23:56:54,793.22,,1
711637130,00504M00:09:37.840,0503 23:56:55,793.22,,1
711637131,00504M00:09:38.814,0503 23:56:56,793.16,,1
711637132,00504M00:09:39.787,0503 23:56:57,793.20,,1
711637133,00504M00:09:40.760,0503 23:56:58,793.18,,1
711637134,00504M00:09:41.733,0503 23:56:59,793.18,,1
711637135,00504M00:09:42.707,0503 23:57:00,793.20,,1
711637136,00504M00:09:43.680,0503 23:57:01,793.19,,1
711637137,00504M00:09:44.653,0503 23:57:02,793.17,,1
711637138,00504M00:09:45.626,0503 23:57:03,793.21,,1
711637139,00504M00:09:46.600,0503 23:57:04,793.21,,1
711637140,00504M00:09:47.573,0503 23:57:05,793.16,,1
711637141,00504M00:09:48.546,0503 23:57:06,793.23,,1
711637142,00504M00:09:49.519,0503 23:57:07,793.20,,1
711637143,00504M00:09:50.493,0503 23:57:08,793.23,,1
711637144,00504M00:09:51.466,0503 23:57:08,793.20,,1
711637145,00504M00:09:52.439,0503 23:57:09,793.15,,1
711637146,00504M00:09:53.412,0503 23:57:10,793.15,,1
711637147,00504M00:09:54.386,0503 23:57:11,793.15,,1
711637148,00504M00:09:55.359,0503 23:57:12,793.19,,1
711637149,00504M00:09:56.332,0503 23:57:13,793.13,,1
711637150,00504M00:09:57.305,0503 23:57:14,793.12,,1
711637151,00504M00:09:58.279,0503 23:57:15,793.21,,1
711637152,00504M00:09:59.252,0503 23:57:16,793.16,,1
711637153,00504M00:10:00.225,0503 23:57:17,793.14,,1
711637154,00504M00:10:01.198,0503 23:57:18,793.14,,1
711637155,00504M00:10:02.172,0503 23:57:19,793.21,,1
711637156,00504M00:10:03.145,0503 23:57:20,793.18,,1
711637157,00504M00:10:04.118,0503 23:57:21,793.16,,1
711637158,00504M00:10:05.091,0503 23:57:22,793.16,,1
711637159,00504M00:10:06.065,0503 23:57:23,793.13,,1
711637160,00504M00:10:07.038,0503 23:57:24,793.18,,1
711637161,00504M00:10:08.011,0503 23:57:25,793.17,,1
711637162,00504M00:10:08.984,0503 23:57:26,793.17,,1
711637163,00504M00:10:09.958,0503 23:57:27,793.15,,1
711637164,00504M00:10:10.931,0503 23:57:28,793.17,,1
711637165,00504M00:10:11.904,0503 23:57:29,793.14,,1
711637166,00504M00:10:12.877,0503 23:57:30,793.17,,1
711637167,00504M00:10:13.851,0503 23:57:31,793.12,,1
711637168,00504M00:10:14.824,0503 23:57:32,793.14,,1
711637169,00504M00:10:15.797,0503 23:57:33,793.14,,1
711637170,00504M00:10:16.770,0503 23:57:34,793.11,,1
711637171,00504M00:10:17.744,0503 23:57:35,793.18,,1
711637172,00504M00:10:18.717,0503 23:57:36,793.15,,1
711637173,00504M00:10:19.690,0503 23:57:37,793.17,,1
711637174,00504M00:10:20.663,0503 23:57:38,793.15,,1
711637175,00504M00:10:21.637,0503 23:57:39,793.11,,1
711637176,00504M00:10:22.610,0503 23:57:40,793.11,,1
711637177,00504M00:10:23.583,0503 23:57:41,793.10,,1
711637178,00504M00:10:24.556,0503 23:57:42,793.12,,1
711637179,00504M00:10:25.530,0503 23:57:43,793.06,,1
711637180,00504M00:10:26.503,0503 23:57:43,793.12,,1
711637181,00504M00:10:27.476,0503 23:57:44,793.08,,1
711637182,00504M00:10:28.449,0503 23:57:45,793.12,,1
711637183,00504M00:10:29.423,0503 23:57:46,793.05,,1
711637184,00504M00:10:30.396,0503 23:57:47,793.09,,1
711637185,00504M00:10:31.369,0503 23:57:48,793.07,,1
711637186,00504M00:10:32.342,0503 23:57:49,793.04,,1
711637187,00504M00:10:33.316,0503 23:57:50,793.13,,1
711637188,00504M00:10:34.289,0503 23:57:51,793.15,,1
711637189,00504M00:10:35.262,0503 23:57:52,793.13,,1
711637190,00504M00:10:36.235,0503 23:57:53,793.13,,1
711637191,00504M00:10:37.209,0503 23:57:54,793.10,,1
711637192,00504M00:10:38.182,0503 23:57:55,793.17,,1
711637193,00504M00:10:39.155,0503 23:57:56,793.12,,1
711637194,00504M00:10:40.128,0503 23:57:57,793.12,,1
711637195,00504M00:10:41.102,0503 23:57:58,793.12,,1
711637196,00504M00:10:42.075,0503 23:57:59,793.14,,1
711637197,00504M00:10:43.048,0503 23:58:00,793.16,,1
711637198,00504M00:10:44.021,0503 23:58:01,793.16,,1
711637199,00504M00:10:44.995,0503 23:58:02,793.09,,1
711637200,00504M00:10:45.968,0503 23:58:03,793.09,,1
711637201,00504M00:10:46.941,0503 23:58:04,793.13,,1
711637202,00504M00:10:47.914,0503 23:58:05,793.13,,1
711637203,00504M00:10:48.888,0503 23:58:06,793.08,,1
711637204,00504M00:10:49.861,0503 23:58:07,793.10,,1
711637205,00504M00:10:50.834,0503 23:58:08,793.12,,1
711637206,00504M00:10:51.807,0503 23:58:09,793.14,,1
711637207,00504M00:10:52.781,0503 23:58:10,793.10,,1
711637208,00504M00:10:53.754,0503 23:58:11,793.16,,1
711637209,00504M00:10:54.727,0503 23:58:12,793.12,,1
711637210,00504M00:10:55.700,0503 23:58:13,793.14,,1
711637211,00504M00:10:56.674,0503 23:58:14,793.18,,1
711637212,00504M00:10:57.647,0503 23:58:15,793.11,,1
711637213,00504M00:10:58.620,0503 23:58:16,793.11,,1
711637214,00504M00:10:59.593,0503 23:58:17,793.11,,1
711637215,00504M00:11:00.567,0503 23:58:18,793.13,,1
711637216,00504M00:11:01.540,0503 23:58:19,793.11,,1
711637217,00504M00:11:02.513,0503 23:58:19,793.17,,1
711637218,00504M00:11:03.486,0503 23:58:20,793.08,,1
711637219,00504M00:11:04.460,0503 23:58:21,793.08,,1
711637220,00504M00:11:05.433,0503 23:58:22,793.10,,1
711637221,00504M00:11:06.406,0503 23:58:23,793.08,,1
711637222,00504M00:11:07.379,0503 23:58:24,793.07,,1
711637223,00504M00:11:08.353,0503 23:58:25,793.14,,1
711637224,00504M00:11:09.326,0503 23:58:26,793.12,,1
711637225,00504M00:11:10.299,0503 23:58:27,793.09,,1
711637226,00504M00:11:11.272,0503 23:58:28,793.16,,1
711637227,00504M00:11:12.246,0503 23:58:29,793.11,,1
711637228,00504M00:11:13.219,0503 23:58:30,793.17,,1
711637229,00504M00:11:14.192,0503 23:58:31,793.15,,1
711637230,00504M00:11:15.165,0503 23:58:32,793.17,,1
711637231,00504M00:11:16.139,0503 23:58:33,793.04,,1
711637232,00504M00:11:17.112,0503 23:58:34,793.15,,1
711637233,00504M00:11:18.085,0503 23:58:35,793.10,,1
711637234,00504M00:11:19.058,0503 23:58:36,793.10,,1
711637235,00504M00:11:20.032,0503 23:58:37,793.10,,1
711637236,00504M00:11:21.005,0503 23:58:38,793.08,,1
711637237,00504M00:11:21.978,0503 23:58:39,793.12,,1
711637238,00504M00:11:22.951,0503 23:58:40,793.12,,1
711637239,00504M00:11:23.925,0503 23:58:41,793.11,,1
711637240,00504M00:11:24.898,0503 23:58:42,793.13,,1
711637241,00504M00:11:25.871,0503 23:58:43,793.11,,1
711637242,00504M00:11:26.844,0503 23:58:44,793.09,,1
711637243,00504M00:11:27.818,0503 23:58:45,793.09,,1
711637244,00504M00:11:28.791,0503 23:58:46,793.10,,1
711637245,00504M00:11:29.764,0503 23:58:47,793.10,,1
711637246,00504M00:11:30.737,0503 23:58:48,793.08,,1
711637247,00504M00:11:31.711,0503 23:58:49,793.08,,1
711637248,00504M00:11:32.684,0503 23:58:50,793.12,,1
711637249,00504M00:11:33.657,0503 23:58:51,793.12,,1
711637250,00504M00:11:34.630,0503 23:58:52,793.08,,1
711637251,00504M00:11:35.604,0503 23:58:53,793.12,,1
711637252,00504M00:11:36.577,0503 23:58:54,793.11,,1
711637253,00504M00:11:37.550,0503 23:58:55,793.13,,1
711637254,00504M00:11:38.524,0503 23:58:55,793.11,,1
711637255,00504M00:11:39.497,0503 23:58:56,793.08,,1
711637256,00504M00:11:40.470,0503 23:58:57,793.11,,1
711637257,00504M00:11:41.443,0503 23:58:58,793.12,,1
711637258,00504M00:11:42.417,0503 23:58:59,793.08,,1
711637259,00504M00:11:43.390,0503 23:59:00,793.12,,1
711637260,00504M00:11:44.363,0503 23:59:01,793.06,,1
711637261,00504M00:11:45.336,0503 23:59:02,793.10,,1
711637262,00504M00:11:46.310,0503 23:59:03,793.12,,1
711637263,00504M00:11:47.283,0503 23:59:04,793.07,,1
711637264,00504M00:11:48.256,0503 23:59:05,793.05,,1
711637265,00504M00:11:49.229,0503 23:59:06,793.12,,1
711637266,00504M00:11:50.203,0503 23:59:07,793.09,,1
711637267,00504M00:11:51.176,0503 23:59:08,793.05,,1
711637268,00504M00:11:52.149,0503 23:59:09,793.09,,1
711637269,00504M00:11:53.122,0503 23:59:10,793.06,,1
711637270,00504M00:11:54.096,0503 23:59:11,793.13,,1
711637271,00504M00:11:55.069,0503 23:59:12,793.04,,1
711637272,00504M00:11:56.042,0503 23:59:13,793.04,,1
711637273,00504M00:11:57.015,0503 23:59:14,793.04,,1
711637274,00504M00:11:57.989,0503 23:59:15,793.08,,1
711637275,00504M00:11:58.962,0503 23:59:16,793.08,,1
711637276,00504M00:11:59.935,0503 23:59:17,793.08,,1
711637277,00504M00:12:00.908,0503 23:59:18,793.01,,1
711637278,00504M00:12:01.882,0503 23:59:19,793.09,,1
711637279,00504M00:12:02.855,0503 23:59:20,793.03,,1
711637280,00504M00:12:03.828,0503 23:59:21,793.00,,1
711637281,00504M00:12:04.801,0503 23:59:22,793.04,,1
711637282,00504M00:12:05.775,0503 23:59:23,793.04,,1
711637283,00504M00:12:06.748,0503 23:59:24,793.02,,1
711637284,00504M00:12:07.721,0503 23:59:25,793.04,,1
711637285,00504M00:12:08.694,0503 23:59:26,793.04,,1
711637286,00504M00:12:09.668,0503 23:59:27,792.97,,1
711637287,00504M00:12:10.641,0503 23:59:28,793.01,,1
711637288,00504M00:12:11.614,0503 23:59:29,793.05,,1
711637289,00504M00:12:12.587,0503 23:59:30,793.01,,1
711637290,00504M00:12:13.561,0503 23:59:31,793.07,,1
711637291,00504M00:12:14.534,0503 23:59:31,793.05,,1
711637292,00504M00:12:15.507,0503 23:59:32,793.03,,1
711637293,00504M00:12:16.480,0503 23:59:33,792.98,,1
711637294,00504M00:12:17.454,0503 23:59:34,793.00,,1
711637295,00504M00:12:18.427,0503 23:59:35,793.04,,1
711637296,00504M00:12:19.400,0503 23:59:36,792.99,,1
711637297,00504M00:12:20.373,0503 23:59:37,793.06,,1
711637298,00504M00:12:21.347,0503 23:59:38,793.00,,1
711637299,00504M00:12:22.320,0503 23:59:39,793.01,,1
711637300,00504M00:12:23.293,0503 23:59:40,793.02,,1
711637301,00504M00:12:24.266,0503 23:59:41,792.99,,1
711637302,00504M00:12:25.240,0503 23:59:42,793.03,,1
711637303,00504M00:12:26.213,0503 23:59:43,793.03,,1
711637304,00504M00:12:27.186,0503 23:59:44,793.01,,1
711637305,00504M00:12:28.159,0503 23:59:45,792.98,,1
711637306,00504M00:12:29.133,0503 23:59:46,793.04,,1
711637307,00504M00:12:30.106,0503 23:59:47,792.98,,1
711637308,00504M00:12:31.079,0503 23:59:48,792.98,,1
711637309,00504M00:12:32.052,0503 23:59:49,792.95,,1
711637310,00504M00:12:33.026,0503 23:59:50,792.95,,1
711637311,00504M00:12:33.999,0503 23:59:51,793.00,,1
711637312,00504M00:12:34.972,0503 23:59:52,792.95,,1
711637313,00504M00:12:35.945,0503 23:59:53,792.95,,1
711637314,00504M00:12:36.919,0503 23:59:54,792.97,,1
711637315,00504M00:12:37.892,0503 23:59:55,792.99,,1
711637316,00504M00:12:38.865,0503 23:59:56,792.99,,1
711637317,00504M00:12:39.838,0503 23:59:57,792.96,,1
711637318,00504M00:12:40.812,0503 23:59:58,792.96,,1
711637319,00504M00:12:41.785,0503 23:59:59,792.98,,1
711637320,00504M00:12:42.758,0504 00:00:00,792.91,,1
711637321,00504M00:12:43.731,0504 00:00:01,792.92,,1
711637322,00504M00:12:44.705,0504 00:00:02,792.95,,1
711637323,00504M00:12:45.678,0504 00:00:03,792.91,,1
711637324,00504M00:12:46.651,0504 00:00:04,792.95,,1
711637325,00504M00:12:47.624,0504 00:00:05,792.95,,1
711637326,00504M00:12:48.598,0504 00:00:06,792.91,,1
711637327,00504M00:12:49.571,0504 00:00:06,792.90,,1
711637328,00504M00:12:50.544,0504 00:00:07,792.95,,1
711637329,00504M00:12:51.517,0504 00:00:08,792.94,,1
711637330,00504M00:12:52.491,0504 00:00:09,792.88,,1
711637331,00504M00:12:53.464,0504 00:00:10,792.94,,1
711637332,00504M00:12:54.437,0504 00:00:11,792.96,,1
711637333,00504M00:12:55.410,0504 00:00:12,792.90,,1
711637334,00504M00:12:56.384,0504 00:00:13,792.85,,1
711637335,00504M00:12:57.357,0504 00:00:14,792.94,,1
711637336,00504M00:12:58.330,0504 00:00:15,792.91,,1
711637337,00504M00:12:59.303,0504 00:00:16,792.93,,1
711637338,00504M00:13:00.277,0504 00:00:17,792.91,,1
711637339,00504M00:13:01.250,0504 00:00:18,792.86,,1
711637340,00504M00:13:02.223,0504 00:00:19,792.91,,1
711637341,00504M00:13:03.196,0504 00:00:20,792.92,,1
711637342,00504M00:13:04.170,0504 00:00:21,792.86,,1
711637343,00504M00:13:05.143,0504 00:00:22,792.92,,1
711637344,00504M00:13:06.116,0504 00:00:23,792.90,,1
711637345,00504M00:13:07.089,0504 00:00:24,792.88,,1
711637346,00504M00:13:08.063,0504 00:00:25,792.94,,1
711637347,00504M00:13:09.036,0504 00:00:26,792.94,,1
711637348,00504M00:13:10.009,0504 00:00:27,792.85,,1
711637349,00504M00:13:10.982,0504 00:00:28,792.95,,1
711637350,00504M00:13:11.956,0504 00:00:29,793.00,,1
711637351,00504M00:13:12.929,0504 00:00:30,792.97,,1
711637352,00504M00:13:13.902,0504 00:00:31,792.91,,1
711637353,00504M00:13:14.875,0504 00:00:32,792.88,,1
711637354,00504M00:13:15.849,0504 00:00:33,792.92,,1
711637355,00504M00:13:16.822,0504 00:00:34,792.97,,1
711637356,00504M00:13:17.795,0504 00:00:35,792.92,,1
711637357,00504M00:13:18.768,0504 00:00:36,792.88,,1
711637358,00504M00:13:19.742,0504 00:00:37,792.96,,1
711637359,00504M00:13:20.715,0504 00:00:38,792.87,,1
711637360,00504M00:13:21.688,0504 00:00:39,792.87,,1
711637361,00504M00:13:22.661,0504 00:00:40,792.91,,1
711637362,00504M00:13:23.635,0504 00:00:41,792.93,,1
711637363,00504M00:13:24.608,0504 00:00:42,792.87,,1
711637364,00504M00:13:25.581,0504 00:00:42,792.93,,1
711637365,00504M00:13:26.554,0504 00:00:43,792.93,,1
711637366,00504M00:13:27.528,0504 00:00:44,792.91,,1
711637367,00504M00:13:28.501,0504 00:00:45,792.88,,1
711637368,00504M00:13:29.474,0504 00:00:46,792.90,,1
711637369,00504M00:13:30.447,0504 00:00:47,792.88,,1
711637370,00504M00:13:31.421,0504 00:00:48,792.90,,1
711637371,00504M00:13:32.394,0504 00:00:49,792.92,,1
711637372,00504M00:13:33.367,0504 00:00:50,792.92,,1
711637373,00504M00:13:34.340,0504 00:00:51,792.96,,1
711637374,00504M00:13:35.314,0504 00:00:52,792.98,,1
711637375,00504M00:13:36.287,0504 00:00:53,792.91,,1
711637376,00504M00:13:37.260,0504 00:00:54,792.91,,1
711637377,00504M00:13:38.233,0504 00:00:55,792.89,,1
711637378,00504M00:13:39.207,0504 00:00:56,792.87,,1
711637379,00504M00:13:40.180,0504 00:00:57,792.87,,1
711637380,00504M00:13:41.153,0504 00:00:58,792.93,,1
711637381,00504M00:13:42.127,0504 00:00:59,792.91,,1
711637382,00504M00:13:43.100,0504 00:01:00,792.93,,1
711637383,00504M00:13:44.073,0504 00:01:01,792.95,,1
711637384,00504M00:13:45.046,0504 00:01:02,792.88,,1
711637385,00504M00:13:46.020,0504 00:01:03,792.94,,1
711637386,00504M00:13:46.993,0504 00:01:04,792.92,,1
711637387,00504M00:13:47.966,0504 00:01:05,792.94,,1
711637388,00504M00:13:48.939,0504 00:01:06,792.90,,1
711637389,00504M00:13:49.913,0504 00:01:07,792.87,,1
711637390,00504M00:13:50.886,0504 00:01:08,792.83,,1
